timestamp,target_id,range,velocity,signal_strength,packet_size,latency,packet_loss,throughput,packet_rate,network_health_score,signal_latency_ratio,status
1780770840.4673119,46,279,603,86.65,1128,88.71,9.97,1204.44,31.37,67.81,0.97,NORMAL
1780770840.5178754,14,162,1157,91.07,625,20.2,4.12,1215.39,11.94,84.93,4.3,NORMAL
1780770840.5683002,23,409,699,95.71,676,67.23,5.15,1172.84,39.88,83.84,1.4,NORMAL
1780770840.6196537,46,470,255,85.32,426,55.63,13.98,518.19,39.02,65.78,1.51,NORMAL
1780770840.670131,56,447,513,87.15,341,55.9,6.36,184.79,26.16,75.2,1.53,NORMAL
1780770840.7205966,98,451,680,38.23,626,180.75,10.48,454.5,17.29,9.67,0.21,JAMMING
1780770840.7713914,2,284,1053,98.55,798,57.38,12.45,1773.57,5.17,80.36,1.69,NORMAL
1780770840.8221993,14,495,243,89.58,1278,80.06,9.74,443.39,29.68,71.83,1.11,NORMAL
1780770840.8726516,77,122,418,97.74,1598,37.51,18.5,2873.03,24.29,75.49,2.54,SUSPICIOUS
1780770840.9230275,39,471,459,97.85,548,40.61,13.31,121.16,22.72,80.48,2.35,NORMAL
1780770840.9738095,4,119,633,74.28,1256,43.35,6.43,1940.26,15.14,63.51,1.67,NORMAL
1780770841.0245445,82,299,723,56.37,305,45.88,14.29,2244.48,23.24,37.49,1.2,NORMAL
1780770841.0753937,38,229,790,72.41,678,79.76,8.3,1568.22,30.58,56.13,0.9,NORMAL
1780770841.126139,88,247,959,85.46,1543,20.06,3.47,363.1,5.27,79.98,4.06,NORMAL
1780770841.1770933,29,165,558,72.09,601,73.9,23.59,264.74,22.31,41.11,0.96,JAMMING
1780770841.2277818,50,332,1036,55.65,982,19.63,6.17,122.9,14.65,47.52,2.7,NORMAL
1780770841.278209,52,142,743,85.08,817,83.28,4.88,425.61,38.81,71.87,1.01,NORMAL
1780770841.328864,38,147,889,31.5,475,133.36,3.21,1806.27,6.28,14.95,0.23,JAMMING
1780770841.3795614,61,142,1709,71.2,1079,142.01,0.79,1271.72,26.51,56.21,0.5,SUSPICIOUS
1780770841.4302843,89,308,797,83.19,990,65.09,5.02,1482.32,22.22,71.66,1.26,NORMAL
1780770841.480555,69,371,979,67.31,1008,22.79,3.97,1286.24,41.27,61.06,2.83,SUSPICIOUS
1780770841.531417,98,250,1050,69.5,477,37.28,4.01,1665.68,27.26,61.76,1.82,NORMAL
1780770841.5821972,36,295,1168,77.28,1361,10.0,11.62,1632.93,17.51,64.66,7.03,NORMAL
1780770841.6329055,82,309,642,79.61,848,45.35,0.35,573.47,17.13,74.73,1.72,NORMAL
1780770841.6833327,100,402,485,75.41,512,97.69,8.48,2027.48,9.34,57.16,0.76,NORMAL
1780770841.7337873,59,224,798,77.82,308,70.56,6.43,965.19,31.1,64.33,1.09,NORMAL
1780770841.7841022,69,154,421,52.79,663,78.77,10.63,1846.66,8.74,34.28,0.66,NORMAL
1780770841.8348758,93,231,1032,74.76,1359,96.18,14.29,1453.6,16.38,50.85,0.77,NORMAL
1780770841.8856087,19,452,1023,80.65,587,88.01,13.67,2193.3,34.3,58.18,0.91,NORMAL
1780770841.935946,26,181,786,61.09,504,41.92,14.94,1590.6,38.11,41.96,1.42,NORMAL
1780770841.986685,52,464,472,73.0,201,27.18,6.58,2312.9,28.15,63.7,2.59,NORMAL
1780770842.0370557,83,357,927,99.36,1345,21.23,18.84,1027.97,13.65,78.4,4.47,SUSPICIOUS
1780770842.087603,31,228,364,92.81,1978,15.86,14.73,1864.95,13.68,76.49,5.5,NORMAL
1780770842.1382823,49,223,529,63.69,1854,128.75,15.69,322.59,15.99,35.12,0.49,JAMMING
1780770842.1887453,63,365,455,70.74,1821,39.11,2.96,1990.44,22.85,63.87,1.76,NORMAL
1780770842.2390509,40,138,425,62.58,188,55.71,12.21,1471.64,26.88,44.8,1.1,NORMAL
1780770842.2894015,48,476,1568,89.3,2483,92.6,16.56,3605.1,79.49,63.48,0.95,SUSPICIOUS
1780770842.3399134,7,475,437,92.96,1097,40.58,1.47,273.77,30.14,87.43,2.24,NORMAL
1780770842.3907282,97,107,501,40.62,2710,89.19,4.49,3189.23,35.37,27.21,0.45,SUSPICIOUS
1780770842.4414446,55,449,574,56.82,2379,127.43,5.76,2749.66,68.25,38.32,0.44,SUSPICIOUS
1780770842.4917278,46,160,1186,60.7,1406,19.43,2.39,987.74,34.11,56.37,2.97,NORMAL
1780770842.5422447,24,183,332,89.87,1202,32.91,11.03,1227.45,18.76,75.55,2.65,NORMAL
1780770842.59287,22,409,1013,54.96,882,10.02,10.87,2099.33,34.94,43.09,4.99,NORMAL
1780770842.6433563,31,375,839,66.57,1092,40.34,14.55,2409.68,18.41,47.99,1.61,NORMAL
1780770842.6941457,65,193,1440,66.22,984,148.86,5.93,2185.3,70.75,45.4,0.44,SUSPICIOUS
1780770842.7450209,64,134,888,50.8,1867,22.7,14.95,1175.73,32.83,33.58,2.14,NORMAL
1780770842.7956288,29,106,945,81.77,1693,76.46,2.98,1421.89,6.52,71.14,1.06,NORMAL
1780770842.8464758,63,256,722,81.18,1250,71.45,6.16,1842.59,6.94,67.88,1.12,NORMAL
1780770842.8971386,43,444,859,64.82,1161,80.92,0.51,1763.64,16.41,56.22,0.79,NORMAL
1780770842.9478502,85,358,879,82.33,1796,30.82,14.43,144.09,7.37,64.82,2.59,NORMAL
1780770842.9984214,72,257,776,74.77,272,93.27,4.3,2284.15,6.32,61.14,0.79,NORMAL
1780770843.0492475,25,373,284,94.74,1264,44.85,14.22,1346.67,31.39,76.03,2.07,NORMAL
1780770843.101778,25,177,1042,62.68,1037,76.76,10.02,2992.67,51.45,44.98,0.81,SUSPICIOUS
1780770843.1526535,90,455,781,68.0,727,32.45,13.09,533.83,9.19,51.66,2.03,JAMMING
1780770843.2035048,23,286,1177,90.01,769,99.66,11.29,1902.51,11.65,68.75,0.89,NORMAL
1780770843.2549963,63,224,1153,74.55,587,32.82,3.5,726.71,10.65,67.77,2.2,NORMAL
1780770843.3058445,6,496,978,93.29,286,20.06,13.93,1504.73,15.39,77.35,4.43,NORMAL
1780770843.3567019,34,158,594,80.97,437,29.44,14.17,1780.96,16.67,63.86,2.66,NORMAL
1780770843.407694,56,404,347,70.18,227,94.99,3.16,1712.98,5.01,57.52,0.73,NORMAL
1780770843.458427,96,419,1003,74.39,829,113.54,23.52,2476.83,13.32,39.52,0.65,JAMMING
1780770843.5092287,16,314,222,72.76,409,55.58,13.48,917.22,38.37,53.72,1.29,NORMAL
1780770843.5598369,34,493,1139,57.06,1001,85.98,5.09,2568.08,49.29,43.37,0.66,SUSPICIOUS
1780770843.6107821,79,106,852,57.06,990,52.35,1.18,1153.35,7.38,50.65,1.07,NORMAL
1780770843.6617427,73,359,414,99.82,985,17.02,2.26,2158.16,8.14,95.86,5.54,NORMAL
1780770843.712397,14,495,450,84.08,350,94.68,9.03,146.29,30.41,65.58,0.88,NORMAL
1780770843.7631612,15,237,743,66.93,673,86.78,2.08,1357.55,5.5,56.17,0.76,NORMAL
1780770843.8141668,67,332,985,72.02,1054,99.52,3.9,218.18,27.81,58.17,0.72,NORMAL
1780770843.8669846,93,221,664,78.71,1700,49.26,5.26,2195.5,21.5,68.52,1.57,NORMAL
1780770843.9188042,15,208,899,79.65,854,64.86,5.46,1927.43,14.21,67.7,1.21,NORMAL
1780770843.9693696,67,167,284,74.89,306,59.75,10.16,737.51,6.48,58.76,1.23,NORMAL
1780770844.0201035,2,171,460,84.78,1000,97.13,23.55,748.15,5.13,51.52,0.86,JAMMING
1780770844.0708015,91,163,222,72.3,802,19.24,0.85,1478.2,22.5,69.53,3.57,NORMAL
1780770844.1216807,7,479,899,98.76,1356,46.94,14.28,2478.07,14.92,79.79,2.06,NORMAL
1780770844.1732051,52,447,1400,71.01,1633,102.68,2.93,3130.08,42.33,57.81,0.68,SUSPICIOUS
1780770844.2241461,69,384,736,94.99,143,75.94,14.88,2318.32,29.05,72.52,1.23,NORMAL
1780770844.2757823,30,410,1044,99.86,1975,59.1,10.36,2446.23,28.58,83.59,1.66,NORMAL
1780770844.3268101,78,139,422,94.78,1505,76.62,6.62,2303.78,37.48,80.5,1.22,NORMAL
1780770844.3791676,71,265,1591,56.77,1853,51.02,19.82,3606.45,16.56,31.85,1.09,SUSPICIOUS
1780770844.43004,88,162,1027,95.42,1987,43.08,9.68,1439.17,13.86,81.43,2.16,NORMAL
1780770844.4812002,74,235,505,88.15,1897,60.72,14.56,2368.57,5.86,67.52,1.43,NORMAL
1780770844.532143,82,356,345,53.64,1605,18.02,13.9,1653.11,8.68,37.94,2.82,NORMAL
1780770844.5826344,19,164,385,91.25,559,29.52,11.53,2063.95,38.07,76.77,2.99,NORMAL
1780770844.6332092,96,312,1134,80.79,202,188.0,12.67,317.41,6.66,49.32,0.43,JAMMING
1780770844.6838434,64,113,619,58.98,1182,90.77,11.98,828.17,32.86,37.92,0.64,NORMAL
1780770844.734322,4,337,254,79.08,1101,10.71,13.06,138.73,9.57,64.95,6.75,NORMAL
1780770844.785001,15,204,742,86.23,1763,77.07,14.27,441.37,15.78,64.25,1.1,NORMAL
1780770844.8356404,21,334,353,53.51,1342,148.52,14.74,858.47,17.86,23.92,0.36,JAMMING
1780770844.886219,91,382,1148,99.15,1887,36.14,14.23,536.47,9.44,81.31,2.67,NORMAL
1780770844.936764,33,499,343,78.11,769,28.41,7.14,288.97,26.58,68.13,2.66,NORMAL
1780770844.9873228,82,365,987,79.51,1540,45.22,0.37,1732.85,31.34,74.62,1.72,NORMAL
1780770845.0378006,37,328,593,81.03,1075,49.23,8.65,2464.16,7.62,67.46,1.61,NORMAL
1780770845.0885668,78,114,667,63.44,1926,27.46,5.42,1256.95,36.65,55.27,2.23,NORMAL
1780770845.1390033,97,200,288,69.74,711,43.87,11.23,983.7,31.53,54.12,1.55,NORMAL
1780770845.189865,24,380,609,77.97,1250,24.81,1.8,2022.85,36.89,73.69,3.02,NORMAL
1780770845.2405865,62,184,884,68.08,273,39.25,17.42,301.26,12.4,46.73,1.69,JAMMING
1780770845.291137,42,184,430,95.55,285,53.66,12.97,1326.75,15.48,77.21,1.75,NORMAL
1780770845.341791,49,360,484,78.71,1842,56.09,6.62,131.31,22.52,66.48,1.38,NORMAL
1780770845.3924913,98,354,645,97.56,514,90.26,1.34,3041.05,27.35,87.19,1.07,SUSPICIOUS
1780770845.453287,57,484,559,53.62,1496,57.84,5.03,1225.05,23.49,42.81,0.91,NORMAL
1780770845.5107217,55,131,1174,77.16,1615,95.54,12.45,1764.04,12.51,55.16,0.8,NORMAL
1780770845.5661016,27,119,891,75.29,977,29.66,14.42,2470.53,33.69,57.9,2.46,NORMAL
1780770845.6219263,59,307,741,65.5,182,68.3,9.76,1681.33,22.66,48.91,0.95,NORMAL
1780770845.672765,77,129,484,85.13,439,69.65,17.04,742.87,8.61,61.12,1.2,JAMMING
1780770845.7235532,82,315,539,71.71,1149,71.12,14.94,2450.8,32.0,49.66,0.99,NORMAL
1780770845.7743657,46,303,923,69.99,1898,53.48,0.05,2085.72,18.64,64.59,1.28,NORMAL
1780770845.8249137,83,362,280,66.03,466,17.94,9.61,995.22,36.2,54.63,3.49,NORMAL
1780770845.875913,49,191,686,86.63,1351,96.13,22.63,652.52,29.8,54.39,0.89,JAMMING
1780770845.9268496,81,484,1550,94.37,2563,113.1,15.45,2719.37,76.31,67.61,0.83,SUSPICIOUS
1780770845.9786777,71,373,305,34.06,951,125.35,8.03,739.06,26.6,13.5,0.27,JAMMING
1780770846.0295706,77,468,980,64.33,1176,174.83,23.97,419.68,13.99,22.88,0.37,JAMMING
1780770846.0806737,24,326,244,83.9,865,65.1,4.7,2139.71,23.58,72.69,1.27,NORMAL
1780770846.1316323,64,403,232,60.4,1701,11.88,14.61,544.61,32.1,44.6,4.69,NORMAL
1780770846.1824698,72,385,241,59.09,774,15.99,0.27,1179.3,15.64,57.22,3.48,NORMAL
1780770846.2335033,8,165,591,79.39,1689,69.83,1.21,2349.94,14.45,71.2,1.12,NORMAL
1780770846.2844057,79,396,689,62.82,881,37.39,2.93,1932.17,12.89,56.15,1.64,NORMAL
1780770846.3357086,77,335,844,88.4,1192,75.65,12.0,715.56,28.38,68.84,1.15,NORMAL
1780770846.3884754,29,266,825,87.42,388,35.26,0.91,708.12,10.32,82.98,2.41,NORMAL
1780770846.4396467,33,210,1048,64.97,1385,24.89,5.59,1684.14,33.62,56.89,2.51,NORMAL
1780770846.4905622,27,496,954,94.78,610,83.27,5.0,1640.93,29.98,81.45,1.12,NORMAL
1780770846.541963,68,324,365,74.96,686,87.67,1.63,1466.77,11.24,64.56,0.85,NORMAL
1780770846.5927196,89,108,1015,60.83,943,53.61,0.76,194.15,11.28,54.71,1.11,NORMAL
1780770846.6433632,37,458,579,65.99,1969,88.19,4.57,2271.57,33.32,52.6,0.74,NORMAL
1780770846.693936,42,244,548,75.31,830,24.31,12.92,1627.4,19.87,59.96,2.98,NORMAL
1780770846.744621,11,465,977,71.73,1862,68.76,7.96,312.69,17.26,56.89,1.03,NORMAL
1780770846.7954164,53,177,556,51.66,300,24.7,5.09,283.27,5.62,44.1,2.01,NORMAL
1780770846.8464928,90,120,396,65.89,1176,174.84,13.52,259.4,31.57,34.89,0.37,JAMMING
1780770846.8974204,65,139,841,81.4,1645,33.11,1.31,1478.74,33.44,76.78,2.39,NORMAL
1780770846.9504297,92,173,1173,69.68,1575,85.51,11.73,2407.23,39.36,49.4,0.81,NORMAL
1780770847.0009646,1,317,362,54.36,1710,73.99,12.39,606.76,27.0,34.57,0.72,NORMAL
1780770847.0523493,49,247,685,59.27,1195,12.49,1.6,2176.91,8.75,56.42,4.39,NORMAL
1780770847.1031086,48,468,309,82.6,1964,85.5,8.81,2285.8,19.8,65.24,0.95,NORMAL
1780770847.1546252,86,205,1055,76.89,885,131.67,17.54,2878.72,56.4,46.18,0.58,SUSPICIOUS
1780770847.2064927,93,119,534,75.12,715,82.69,14.16,556.58,38.52,52.69,0.9,NORMAL
1780770847.2592115,48,333,1498,42.17,2648,37.78,3.26,3378.07,53.57,35.13,1.09,SUSPICIOUS
1780770847.310057,87,270,225,92.03,1445,23.35,1.28,1143.87,13.48,88.42,3.78,NORMAL
1780770847.3608918,48,108,236,68.96,1200,14.35,0.86,610.57,9.82,66.66,4.49,NORMAL
1780770847.4116368,35,335,888,57.52,1811,67.97,7.46,2481.28,23.24,43.26,0.83,NORMAL
1780770847.463558,14,358,416,88.37,826,82.88,9.41,2169.28,26.06,70.67,1.05,NORMAL
1780770847.5145946,74,155,243,56.24,1127,66.02,3.24,2321.22,28.24,46.4,0.84,NORMAL
1780770847.5653548,42,143,484,55.58,1012,93.8,11.97,975.12,32.98,34.23,0.59,NORMAL
1780770847.618515,12,439,611,84.6,1310,39.57,7.54,176.28,37.9,73.1,2.09,NORMAL
1780770847.669105,58,366,611,60.91,658,33.8,9.83,2219.72,20.43,47.7,1.75,NORMAL
1780770847.7198138,29,115,1552,95.95,2031,106.52,14.81,1856.93,60.71,70.49,0.89,SUSPICIOUS
1780770847.771861,77,246,1198,59.62,1673,59.34,4.65,1649.78,37.89,49.04,0.99,NORMAL
1780770847.8233814,3,300,249,55.89,254,32.13,12.63,1391.85,20.39,40.05,1.69,NORMAL
1780770847.8758838,69,229,1117,59.2,521,71.26,11.5,2245.27,14.05,40.57,0.82,NORMAL
1780770847.9265978,15,148,1066,56.71,222,44.9,8.1,468.46,26.96,44.12,1.24,JAMMING
1780770847.9774325,44,112,267,84.35,1233,94.29,8.81,2006.34,20.27,66.11,0.89,NORMAL
1780770848.028079,91,136,518,52.79,1085,25.77,2.4,978.5,38.65,47.81,1.97,NORMAL
1780770848.0789404,8,411,486,67.95,817,75.29,21.41,1325.54,19.16,39.01,0.89,JAMMING
1780770848.1307502,41,408,688,53.56,166,47.89,14.42,2267.0,24.53,34.35,1.1,NORMAL
1780770848.1813006,50,276,603,71.04,1843,39.78,14.27,1231.28,17.73,52.79,1.74,NORMAL
1780770848.232235,5,195,796,72.15,283,83.46,7.59,2264.67,24.07,56.21,0.85,NORMAL
1780770848.2829916,19,227,1145,86.66,1335,29.42,10.86,1737.97,8.73,72.86,2.85,NORMAL
1780770848.3338573,8,435,1145,84.42,693,28.77,14.73,1234.16,12.43,66.81,2.84,NORMAL
1780770848.3845444,70,435,1145,76.01,1081,86.19,7.04,2475.7,36.11,60.35,0.87,NORMAL
1780770848.4361007,2,451,258,62.11,1837,39.19,9.65,1166.59,37.5,48.54,1.55,NORMAL
1780770848.4869218,9,430,1052,59.79,542,61.04,14.02,1376.07,36.74,39.67,0.96,NORMAL
1780770848.5376427,42,155,541,77.61,1006,83.7,5.62,744.92,9.56,63.62,0.92,NORMAL
1780770848.588597,72,322,1147,95.89,1738,33.24,6.27,590.97,25.5,86.3,2.8,NORMAL
1780770848.6426404,86,422,573,86.21,1814,36.57,9.79,2016.31,19.32,72.76,2.29,NORMAL
1780770848.6936722,45,197,563,99.48,782,20.25,5.76,1686.33,5.42,91.69,4.68,NORMAL
1780770848.744261,19,316,366,58.31,969,115.22,21.8,2440.04,16.4,24.99,0.5,JAMMING
1780770848.7955024,35,499,772,70.56,1077,68.93,11.23,909.57,27.3,52.44,1.01,NORMAL
1780770848.8461518,65,448,777,65.01,1414,75.77,3.09,1398.96,17.91,54.34,0.85,NORMAL
1780770848.8970864,3,430,1078,69.97,1996,18.97,0.24,1065.58,20.43,67.83,3.5,NORMAL
1780770848.9476902,5,333,719,50.38,2823,85.94,13.51,2164.77,65.9,28.28,0.58,SUSPICIOUS
1780770848.9986012,41,406,552,77.01,560,98.96,1.38,109.4,16.79,65.73,0.77,NORMAL
1780770849.0491827,34,356,1103,89.17,1357,41.87,11.4,251.04,19.15,73.58,2.08,NORMAL
1780770849.1009092,92,317,1056,74.17,1152,162.91,17.85,1884.8,28.21,40.03,0.45,JAMMING
1780770849.1535237,69,216,976,75.89,1828,99.47,8.45,613.67,32.09,57.49,0.76,NORMAL
1780770849.2047691,85,326,436,76.33,776,79.01,2.79,1621.16,35.11,65.64,0.95,NORMAL
1780770849.255953,86,410,704,80.73,1252,93.68,5.82,656.18,26.15,65.54,0.85,NORMAL
1780770849.3074157,3,138,730,54.89,2160,75.86,6.33,3785.67,26.22,40.97,0.71,SUSPICIOUS
1780770849.3594613,40,334,790,70.99,854,19.66,5.45,1023.92,14.63,63.57,3.44,NORMAL
1780770849.410761,34,466,304,86.42,940,50.46,4.13,1805.16,27.3,77.24,1.68,NORMAL
1780770849.4642842,59,117,531,85.64,1302,48.16,2.16,537.8,17.98,78.66,1.74,NORMAL
1780770849.5149107,10,170,1436,90.12,607,135.86,11.36,2215.25,58.9,65.17,0.66,SUSPICIOUS
1780770849.56597,59,400,730,57.08,375,17.51,5.12,946.01,32.75,50.21,3.08,NORMAL
1780770849.6165264,37,377,734,60.97,175,39.13,0.6,313.88,26.71,56.46,1.52,NORMAL
1780770849.6683006,82,100,481,62.1,255,124.53,9.66,1367.58,29.87,39.99,0.49,JAMMING
1780770849.7188916,32,105,279,56.77,596,96.96,3.15,669.07,18.42,43.92,0.58,NORMAL
1780770849.769436,76,354,985,93.4,1761,51.24,9.64,1583.94,20.23,78.64,1.79,SUSPICIOUS
1780770849.820037,66,241,1004,55.53,1090,18.79,4.17,1889.14,5.01,49.48,2.81,NORMAL
1780770849.8709505,48,219,981,89.24,1931,57.84,8.31,161.48,19.73,75.15,1.52,NORMAL
1780770849.9221213,19,187,853,93.48,746,16.08,3.5,1534.76,10.74,88.37,5.47,NORMAL
1780770849.9730523,61,403,329,59.3,727,13.9,11.38,1852.51,20.25,46.53,3.98,NORMAL
1780770850.0239227,24,462,859,31.09,1536,65.43,16.11,127.51,30.44,8.44,0.47,JAMMING
1780770850.0746114,42,452,743,95.04,1993,48.48,9.44,2160.43,14.61,80.75,1.92,NORMAL
1780770850.1252549,50,262,1114,86.27,1699,27.49,12.06,923.48,10.38,71.46,3.03,NORMAL
1780770850.1763082,24,102,864,59.1,1950,69.34,3.64,481.63,7.58,48.53,0.84,JAMMING
1780770850.2267756,43,191,983,39.15,859,34.7,13.72,1604.22,18.92,21.96,1.1,JAMMING
1780770850.2778082,58,333,482,89.95,992,24.55,12.05,1294.87,23.42,75.45,3.52,SUSPICIOUS
1780770850.3300536,48,265,264,91.86,1386,90.79,9.78,841.19,30.6,73.0,1.0,NORMAL
1780770850.3809414,7,226,237,61.8,1649,25.54,10.55,1797.02,18.45,48.7,2.33,NORMAL
1780770850.4315238,19,460,254,56.53,1218,54.38,14.08,1774.72,11.09,37.01,1.02,NORMAL
1780770850.4821668,61,462,992,85.68,1444,20.95,13.34,1739.6,31.93,70.25,3.9,NORMAL
1780770850.532613,2,265,1134,99.73,368,76.75,6.53,1336.49,6.14,85.53,1.28,NORMAL
1780770850.5833762,59,383,921,51.75,429,99.62,9.86,2019.35,7.91,31.93,0.51,JAMMING
1780770850.6346426,71,475,554,44.9,999,142.84,6.22,3991.1,72.49,24.4,0.31,SUSPICIOUS
1780770850.6859288,28,275,1001,79.34,1662,64.08,2.5,1924.52,5.41,70.43,1.22,NORMAL
1780770850.7367845,58,358,447,60.69,1905,37.29,11.48,2262.66,28.67,45.48,1.59,JAMMING
1780770850.7886066,25,342,460,74.04,909,49.04,6.6,1580.18,29.82,62.54,1.48,NORMAL
1780770850.8413372,75,453,788,90.0,864,12.77,6.53,432.1,24.4,82.19,6.54,NORMAL
1780770850.894074,8,433,535,52.77,588,133.87,10.83,2965.1,38.61,28.55,0.39,SUSPICIOUS
1780770850.9449294,40,472,1100,67.79,1668,10.9,7.56,1231.38,9.85,59.14,5.7,NORMAL
1780770850.9957006,35,110,1663,70.51,856,45.55,0.49,528.73,58.67,65.47,1.51,SUSPICIOUS
1780770851.0462675,21,484,828,41.49,1871,85.93,5.7,1364.46,15.1,27.2,0.48,JAMMING
1780770851.096857,43,400,977,82.6,1695,20.75,0.31,1318.95,31.73,80.21,3.8,NORMAL
1780770851.1474628,84,268,711,86.1,1804,98.82,2.41,1488.79,13.07,73.81,0.86,NORMAL
1780770851.1988788,24,493,561,78.54,470,92.81,13.7,1355.52,23.36,55.56,0.84,JAMMING
1780770851.2498178,57,235,1073,82.63,1663,64.88,3.12,1150.59,8.99,73.02,1.25,NORMAL
1780770851.300153,55,256,234,67.0,666,12.56,8.04,614.22,26.24,57.7,4.94,NORMAL
1780770851.3528824,91,189,1182,93.97,1414,69.55,1.35,2432.11,28.81,85.67,1.33,NORMAL
1780770851.4038143,68,134,642,85.08,646,28.35,10.13,1060.29,27.07,72.12,2.9,NORMAL
1780770851.454577,45,352,396,65.74,247,65.75,6.55,1955.32,30.74,52.61,0.98,NORMAL
1780770851.5111105,85,388,1177,53.01,1905,76.33,1.42,2302.69,22.66,43.96,0.69,NORMAL
1780770851.5617738,99,363,249,71.33,621,48.28,9.09,1730.98,23.16,57.41,1.45,NORMAL
1780770851.6136448,39,110,209,75.15,989,89.47,8.7,564.78,31.06,57.5,0.83,NORMAL
1780770851.6657984,63,431,412,79.54,673,72.4,0.41,919.56,18.04,71.89,1.08,NORMAL
1780770851.716547,30,237,906,76.93,951,94.23,20.91,613.2,19.18,46.6,0.81,JAMMING
1780770851.7671402,71,434,350,73.31,682,81.65,13.91,1879.57,5.87,51.24,0.89,NORMAL
1780770851.8178966,7,265,1151,56.1,1945,113.38,14.09,896.15,25.07,30.67,0.49,JAMMING
1780770851.8686292,65,389,601,64.21,1484,17.14,10.33,1797.69,24.17,52.17,3.54,NORMAL
1780770851.919169,28,389,294,52.62,692,24.76,8.59,809.92,36.63,41.55,2.04,NORMAL
1780770851.9703517,40,324,1065,65.26,1005,73.9,7.7,1057.57,11.3,50.17,0.87,NORMAL
1780770852.0209396,65,475,1157,73.32,923,82.25,16.67,1445.18,24.98,48.42,0.88,JAMMING
1780770852.0715115,95,128,423,80.86,1825,91.22,10.04,754.65,31.28,61.7,0.88,NORMAL
1780770852.122106,38,487,1546,41.31,1307,111.7,16.59,2636.84,77.07,13.55,0.37,SUSPICIOUS
1780770852.1740484,39,203,316,52.05,1788,23.55,3.17,1704.62,28.53,46.52,2.12,NORMAL
1780770852.2248106,89,316,1431,86.08,1519,95.93,7.32,2121.02,71.99,69.17,0.89,SUSPICIOUS
1780770852.275673,67,319,1153,70.0,638,67.83,6.77,1345.5,15.81,56.45,1.02,NORMAL
1780770852.3264885,58,382,866,39.88,1319,39.9,24.99,2388.15,12.09,10.9,0.98,JAMMING
1780770852.3775756,31,436,1133,89.93,922,55.14,2.69,198.32,18.79,81.73,1.6,NORMAL
1780770852.4291914,31,380,248,57.49,1963,92.14,24.8,2089.54,22.11,23.48,0.62,JAMMING
1780770852.4817693,85,339,677,75.25,626,10.28,1.51,2154.18,16.7,72.71,6.67,NORMAL
1780770852.5331168,82,303,827,90.41,1537,62.01,14.16,1220.13,25.55,70.05,1.43,NORMAL
1780770852.5853498,34,368,814,94.77,1612,94.44,13.13,414.5,21.26,72.2,0.99,NORMAL
1780770852.636946,32,339,481,71.55,1699,96.6,0.23,1592.18,24.32,61.66,0.73,NORMAL
1780770852.693015,79,200,580,70.02,548,88.69,8.26,922.68,12.34,52.89,0.78,NORMAL
1780770852.7503035,18,496,716,57.42,1900,63.0,1.54,1101.47,33.51,49.58,0.9,NORMAL
1780770852.8020463,54,244,926,84.22,1081,61.68,13.1,467.15,11.63,64.95,1.34,NORMAL
1780770852.8525817,29,274,660,91.84,790,72.15,0.93,1742.56,30.52,83.69,1.26,NORMAL
1780770852.9032981,54,110,1709,71.44,2960,104.19,5.75,3079.55,76.45,55.27,0.68,SUSPICIOUS
1780770852.9539506,16,304,1133,60.02,1070,69.01,6.53,845.12,17.2,46.59,0.86,SUSPICIOUS
1780770853.0053587,39,246,342,77.26,623,47.54,11.39,1645.01,32.01,61.12,1.59,NORMAL
1780770853.0560296,13,459,662,73.56,448,69.89,0.46,286.22,12.53,66.11,1.04,NORMAL
1780770853.1069398,63,415,539,72.35,1560,42.11,0.77,1602.79,6.4,67.37,1.68,NORMAL
1780770853.1581666,50,355,602,71.08,1484,22.73,1.85,213.38,30.35,66.96,3.0,NORMAL
1780770853.2095206,99,345,994,54.76,841,65.28,12.14,1986.64,16.83,36.09,0.83,NORMAL
1780770853.2605443,61,360,1022,88.57,1215,64.36,5.38,115.78,17.69,76.75,1.36,JAMMING
1780770853.3121789,27,333,938,92.74,1918,25.32,8.82,1233.5,25.13,81.39,3.52,NORMAL
1780770853.3634148,65,347,1013,87.66,708,95.67,3.81,1582.98,33.74,74.28,0.91,NORMAL
1780770853.4141443,96,290,272,56.98,1418,78.35,11.75,1785.38,6.05,37.39,0.72,NORMAL
1780770853.4649668,22,388,361,63.78,1776,59.55,5.56,732.6,5.27,52.27,1.05,NORMAL
1780770853.515599,73,255,1085,52.72,377,132.37,20.31,2477.72,33.56,19.17,0.4,JAMMING
1780770853.5687723,56,364,486,69.62,1953,56.1,12.07,573.54,33.9,51.94,1.22,NORMAL
1780770853.6198134,68,295,310,57.91,1420,77.51,13.34,2387.96,27.55,36.82,0.74,NORMAL
1780770853.670547,84,263,740,67.36,1533,99.63,11.14,1599.89,30.1,46.26,0.67,NORMAL
1780770853.721439,50,440,907,65.09,770,96.88,4.33,1566.35,29.31,51.07,0.66,NORMAL
1780770853.7721703,14,463,747,51.01,1640,69.0,4.72,595.26,19.84,39.39,0.73,JAMMING
1780770853.8232481,29,323,1037,78.24,273,71.15,12.08,2076.85,11.07,59.04,1.08,NORMAL
1780770853.875477,72,178,835,89.92,1212,89.85,1.93,3479.92,22.88,79.0,0.99,SUSPICIOUS
1780770853.9274824,93,482,275,63.55,1253,39.63,0.33,1980.89,14.35,59.26,1.56,NORMAL
